genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.160	b0154	VBIEscCol129921_0160	hemL	Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase	00860	Porphyrin and chlorophyll metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.165	b0159	VBIEscCol129921_0165	mtn	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.16	Methylthioadenosine nucleosidase	00270	Cysteine and methionine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.165	b0159	VBIEscCol129921_0165	mtn	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.9	Adenosylhomocysteine nucleosidase	00270	Cysteine and methionine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.166	b0160	VBIEscCol129921_0166	dgt	Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1), subgroup 1	3.1.5.1	dGTPase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.171	b0166	VBIEscCol129921_0171	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	00300	Lysine biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.177	b0171	VBIEscCol129921_0177	pyrH	Uridylate kinase (EC 2.7.4.22)	2.7.4.22	UMP kinase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.179	b0173	VBIEscCol129921_0179	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase	00900	Terpenoid backbone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.180	b0174	VBIEscCol129921_0180	ispU	Undecaprenyl diphosphate synthase (EC 2.5.1.31)	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	00900	Terpenoid backbone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.182	b0175	VBIEscCol129921_0182	cdsA	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	2.7.7.41	Phosphatidate cytidylyltransferase	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.182	b0175	VBIEscCol129921_0182	cdsA	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	2.7.7.41	Phosphatidate cytidylyltransferase	04070	Phosphatidylinositol signaling system
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.186	b0179	VBIEscCol129921_0186	lpxD	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)	2.3.1.191	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	00540	Lipopolysaccharide biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.187	b0180	VBIEscCol129921_0187	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	00061	Fatty acid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.187	b0180	VBIEscCol129921_0187	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	00780	Biotin metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.188	b0181	VBIEscCol129921_0188	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)	2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	00540	Lipopolysaccharide biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.189	b0182	VBIEscCol129921_0189	lpxB	Lipid-A-disaccharide synthase (EC 2.4.1.182)	2.4.1.182	Lipid-A-disaccharide synthase	00540	Lipopolysaccharide biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.191	b0184	VBIEscCol129921_0191	dnaE	DNA polymerase III alpha subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.191	b0184	VBIEscCol129921_0191	dnaE	DNA polymerase III alpha subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.192	b0185	VBIEscCol129921_0192	accA	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00061	Fatty acid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.192	b0185	VBIEscCol129921_0192	accA	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00253	Tetracycline biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.192	b0185	VBIEscCol129921_0192	accA	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00620	Pyruvate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.192	b0185	VBIEscCol129921_0192	accA	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00640	Propanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.192	b0185	VBIEscCol129921_0192	accA	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.193	b0186	VBIEscCol129921_0193	ldcC	Lysine decarboxylase 2, constitutive (EC 4.1.1.18)	4.1.1.18	Lysine decarboxylase	00310	Lysine degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.193	b0186	VBIEscCol129921_0193	ldcC	Lysine decarboxylase 2, constitutive (EC 4.1.1.18)	4.1.1.18	Lysine decarboxylase	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.202	b0194	VBIEscCol129921_0202	proS	Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	6.1.1.15	Proline--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.208	b0200	VBIEscCol129921_0208	gmhB	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase (EC 3.1.3.82)	3.1.3.82	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	00540	Lipopolysaccharide biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.214	b0212	VBIEscCol129921_0214	gloB	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	3.1.2.6	Hydroxyacylglutathione hydrolase	00620	Pyruvate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00130	Ubiquinone and other terpenoid-quinone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00253	Tetracycline biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00340	Histidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00350	Tyrosine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00360	Phenylalanine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00380	Tryptophan metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00450	Selenoamino acid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00522	Biosynthesis of 12-, 14- and 16-membered macrolides
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00624	1- and 2-Methylnaphthalene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00627	1,4-Dichlorobenzene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00860	Porphyrin and chlorophyll metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00940	Phenylpropanoid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00941	Flavonoid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00942	Anthocyanin biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00950	Isoquinoline alkaloid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	00981	Insect hormone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	01051	Biosynthesis of ansamycins
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.215	b0213	VBIEscCol129921_0215	yafS	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases.	01057	Biosynthesis of type II polyketide products
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.217	b0215	VBIEscCol129921_0217	dnaQ	DNA polymerase III epsilon subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.217	b0215	VBIEscCol129921_0217	dnaQ	DNA polymerase III epsilon subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.221	b0219	VBIEscCol129921_0221	yafV	Aliphatic amidase AmiE (EC 3.5.1.4)	3.5.1.4	Amidase	00330	Arginine and proline metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.221	b0219	VBIEscCol129921_0221	yafV	Aliphatic amidase AmiE (EC 3.5.1.4)	3.5.1.4	Amidase	00360	Phenylalanine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.221	b0219	VBIEscCol129921_0221	yafV	Aliphatic amidase AmiE (EC 3.5.1.4)	3.5.1.4	Amidase	00380	Tryptophan metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.221	b0219	VBIEscCol129921_0221	yafV	Aliphatic amidase AmiE (EC 3.5.1.4)	3.5.1.4	Amidase	00627	1,4-Dichlorobenzene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.221	b0219	VBIEscCol129921_0221	yafV	Aliphatic amidase AmiE (EC 3.5.1.4)	3.5.1.4	Amidase	00643	Styrene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.224	b0222	VBIEscCol129921_0224	lpcA	D-sedoheptulose 7-phosphate isomerase (EC 5.3.1.28)	5.3.1.28	D-sedoheptulose 7-phosphate isomerase	00540	Lipopolysaccharide biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.233	b0231	VBIEscCol129921_0233	dinB	DNA polymerase IV (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.233	b0231	VBIEscCol129921_0233	dinB	DNA polymerase IV (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00061	Fatty acid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00253	Tetracycline biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00310	Lysine degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00330	Arginine and proline metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00340	Histidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00350	Tyrosine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00360	Phenylalanine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00362	Benzoate degradation via hydroxylation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00540	Lipopolysaccharide biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00565	Ether lipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00604	Glycosphingolipid biosynthesis - ganglio series
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00623	2,4-Dichlorobenzoate degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00626	Naphthalene and anthracene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00627	1,4-Dichlorobenzene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00642	Ethylbenzene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00650	Butanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00680	Methane metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00903	Limonene and pinene degradation
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00904	Diterpenoid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00906	Carotenoid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00942	Anthocyanin biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00950	Isoquinoline alkaloid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	00965	Betalain biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.236	b0234	VBIEscCol129921_0236	yafP	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	2.3.1.-	Transferring groups other than amino-acyl groups.	01056	Biosynthesis of type II polyketide backbone
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.239	b0237	VBIEscCol129921_0239	pepD	Cytosol nonspecific dipeptidase (EC 3.4.13.18)	3.4.13.18	Cytosol nonspecific dipeptidase	00330	Arginine and proline metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.239	b0237	VBIEscCol129921_0239	pepD	Cytosol nonspecific dipeptidase (EC 3.4.13.18)	3.4.13.18	Cytosol nonspecific dipeptidase	00340	Histidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.239	b0237	VBIEscCol129921_0239	pepD	Cytosol nonspecific dipeptidase (EC 3.4.13.18)	3.4.13.18	Cytosol nonspecific dipeptidase	00410	beta-Alanine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.240	b0238	VBIEscCol129921_0240	gpt	Xanthine-guanine phosphoribosyltransferase (EC 2.4.2.22)	2.4.2.22	Xanthine phosphoribosyltransferase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.244	b0242	VBIEscCol129921_0244	proB	Glutamate 5-kinase (EC 2.7.2.11) / RNA-binding C-terminal domain PUA	2.7.2.11	Glutamate 5-kinase	00330	Arginine and proline metabolism
